"provider_vm_id";"source";"fio/4k-seq-write-bandwidth";"fio/4k-seq-write-latency";"fio/4k-seq-write-latency-95-percentile";"fio/8k-rand-read-iops";"fio/8k-rand-read-latency";"fio/8k-rand-read-latency-95-percentile";"iperf/multi-thread-bandwidth";"iperf/single-thread-bandwidth";"md-sim-duration";"stressng/cpu-callfunc-bogo-ops";"stressng/cpu-double-bogo-ops";"stressng/cpu-euler-bogo-ops";"stressng/cpu-fft-bogo-ops";"stressng/cpu-fibonacci-bogo-ops";"stressng/cpu-int64-bogo-ops";"stressng/cpu-loop-bogo-ops";"stressng/cpu-matrixprod-bogo-ops";"stressng/network-epoll-bogo-ops";"stressng/network-icmp-flood-bogo-ops";"stressng/network-sockfd-bogo-ops";"stressng/network-udp-bogo-ops";"sysbench/cpu-multi-thread-duration";"sysbench/cpu-single-thread-duration";"sysbench/fileio-1m-seq-write-latency";"sysbench/fileio-1m-seq-write-latency-95-percentile";"sysbench/fileio-1m-seq-write-throughput";"sysbench/fileio-4k-rand-read-latency";"sysbench/fileio-4k-rand-read-latency-95-percentile";"sysbench/fileio-4k-rand-read-throughput";"sysbench/fileio-4k-rand-write-latency";"sysbench/fileio-4k-rand-write-latency-95-percentile";"sysbench/fileio-4k-rand-write-throughput";"sysbench/memory-default-block-size-throughput";"sysbench/memory-large-block-size-throughput";"sysbench/mutex-latency";"sysbench/threads-128-latency";"sysbench/threads-1-latency";"wordpress-bench/s1-response_time";"wordpress-bench/s1-throughput";"wordpress-bench/s2-response_time";"wordpress-bench/s2-throughput";"wordpress-bench/s3-response_time";"wordpress-bench/s3-throughput"
"i-048ea04ca0e75854e";"rmit-combined_v3_aws_m3.large";5929.766666666666;671.9766666666666;708.0;17951.666666666668;54.47666666666667;314.0;667.3333333333334;676.0;162.24336166666666;331897.61666666664;10465.596666666666;8252552.16;434.98333333333335;1.350306076E7;58024.51666666667;24599.906666666666;203.83333333333334;78631.02666666667;333933.4133333334;53.02;282227.03333333327;29.083166666666667;29.0783;11.106666666666667;15.836666666666668;82.69266666666667;0.26333333333333336;0.5266666666666667;14.938333333333333;0.01;0.01;2.2063;1497.9966666666667;9580.5;2198.326666666667;77.05333333333333;0.26;422.4416400522798;2.3681303594748044;568.2183395900759;1.7604626224119884;1237.6526766028965;0.9527389300060337
"i-04c5bf51165ea67d2";"rmit-combined_v3_aws_m3.medium";6099.0;653.1833333333334;764.0;17204.333333333332;56.910000000000004;342.0;288.0;316.0;485.35364066666665;163634.69999999998;5151.09;4065853.5;214.04333333333332;6658620.696666666;28622.106666666663;12175.776666666667;92.20333333333333;27461.056666666667;170616.75;36.919999999999995;77560.73333333332;58.95296666666667;58.93716666666666;25.736666666666668;32.02666666666667;35.87166666666667;0.32;0.7133333333333334;12.483733333333333;0.01;0.01;2.2469;779.57;4746.916666666667;4451.636666666666;134.25333333333333;0.47;1354.3130523027191;0.7384462098914151;1776.093721015846;0.5630525127740702;1998.599129386843;0.5403582156265602
"i-04cf548f036f2b54c";"rmit-combined_v3_aws_m3.medium";5886.833333333333;676.7366666666667;806.6666666666666;17588.0;55.550000000000004;334.0;288.0;316.0;484.52915600000006;163539.1133333333;5161.04;4074441.306666666;214.08333333333334;6669484.06;28648.10666666667;12181.983333333332;94.38666666666667;26565.046666666665;168532.77;36.86333333333333;77666.84000000001;58.953466666666664;58.93683333333333;25.74;32.03;35.87066666666667;0.20666666666666667;0.47333333333333333;18.88;0.01;0.01;2.1699333333333333;769.9466666666667;4725.143333333333;4455.586666666666;134.96;0.47;1333.5396273039134;0.7499993222783917;1767.234159218254;0.5658626469250879;1950.5189988934162;0.5517901306911613
"i-04d910c38644a323e";"rmit-combined_v3_aws_m3.medium";5239.8;761.29;1330.6666666666667;14118.0;69.71666666666668;362.0;287.0;316.0;485.33602766666667;163528.52000000002;5148.68;4070037.03;212.74333333333334;6650791.833333333;28620.186666666665;12158.243333333332;92.49666666666667;27229.573333333334;170966.16;37.72;79076.48333333334;58.95036666666667;58.98473333333334;25.736666666666668;32.156666666666666;35.87166666666667;0.29;0.5966666666666667;13.844666666666667;0.01;0.01;1.9542333333333335;773.11;4730.740000000001;4454.293333333334;134.24333333333334;0.47333333333333333;1352.0662802542436;0.7396808763565268;1772.9205337219291;0.5640441448524567;1930.9987402133704;0.564308327712408
"i-04fb7709bea64699b";"rmit-combined_v3_aws_m3.medium";5697.833333333333;699.3966666666666;825.3333333333334;17833.0;54.81666666666667;320.6666666666667;287.0;316.0;487.2792786666667;160505.55999999997;5071.283333333334;4014720.376666667;211.33333333333334;6576380.496666666;28280.196666666667;12018.526666666667;91.16333333333334;27342.623333333333;171123.29333333333;37.68;78318.34000000001;58.973833333333324;58.981366666666666;25.75;32.03333333333333;35.87266666666667;0.3333333333333333;0.63;11.68;0.01;0.01;1.9484000000000001;773.8133333333334;4716.856666666667;4468.136666666667;137.05666666666667;0.47;1330.2634639758808;0.7517576735469221;1753.9356158264902;0.5701579305162561;1955.953119451486;0.5535360472609926
"i-0525a77f31ea5604a";"rmit-combined_v3_aws-us_m3.medium";5795.633333333334;687.4766666666666;814.6666666666666;17614.666666666668;55.45666666666667;327.3333333333333;284.3333333333333;316.0;490.45137066666666;163360.97999999998;5163.490000000001;4070777.696666667;212.79333333333332;6663001.986666667;28624.63;12160.413333333336;93.46333333333335;27241.75;170304.72333333336;37.51666666666667;78228.63;59.01603333333333;59.01106666666667;25.74;32.03;35.87133333333333;0.33666666666666667;0.57;11.643;0.01;0.01;2.2047333333333334;768.7666666666668;4728.403333333333;4457.213333333334;137.92333333333332;0.47;1291.185432866834;0.7745703815569739;1779.087189907388;0.5621969190843245;1980.527959489299;0.5447318255541745
"i-052e2a32d25021d06";"rmit-combined_v3_aws_m3.large";5560.166666666667;716.7533333333334;798.6666666666666;17984.0;54.31333333333333;308.6666666666667;662.0;666.6666666666666;162.49521433333334;332740.8433333333;10457.176666666666;8252542.483333333;434.81666666666666;1.3503028646666666E7;58016.833333333336;24632.63666666667;203.15;78518.58666666667;334257.85000000003;49.35333333333333;283722.76;29.086;29.0799;11.116666666666667;19.49;82.68666666666667;0.3133333333333333;0.5966666666666667;12.383666666666665;0.01;0.01;2.0594333333333332;1511.7133333333331;9585.396666666667;2198.6866666666665;76.64;0.26;423.76827241368875;2.3599838007787723;558.3449918687517;1.7911586225734597;1285.3815372907256;0.8819633953930647
"i-05335fdff12bb7d1f";"rmit-combined_v3_aws-eu_m1.small";5181.466666666667;767.98;918.6666666666666;11898.0;79.81333333333333;410.0;225.0;309.3333333333333;849.8643356666666;95581.25666666667;2905.4600000000005;1910591.5633333332;116.45;2816931.3200000003;17430.556666666667;7493.766666666666;56.55666666666667;6605.576666666667;52386.763333333336;5.6933333333333325;16170.096666666666;96.82536666666665;96.65263333333333;20.53;34.45333333333333;55.092000000000006;0.27666666666666667;0.5299999999999999;14.149666666666667;0.02;0.02666666666666667;1.8082333333333331;107.59333333333332;2699.18;7300.436666666666;1269.4066666666668;3.8166666666666664;2690.9801545869427;0.3716153726700315;3360.9636896076427;0.2976211965037134;3448.815986783442;0.2975740963941445
"i-056a7636c2fafe920";"rmit-combined_v3_aws-eu_m1.small";4995.766666666666;797.0033333333334;814.6666666666666;13210.0;70.39333333333333;404.6666666666667;216.66666666666666;311.3333333333333;843.0438756666666;97745.98333333334;2933.396666666667;1919072.7533333332;120.81;2820612.433333333;17524.933333333334;7594.883333333332;56.66;6832.829999999999;55202.263333333336;5.88;16112.316666666666;95.99376666666666;95.98003333333332;25.656666666666666;34.596666666666664;36.28733333333333;0.24;0.4000000000000001;16.364333333333335;0.02;0.02;1.1253666666666666;109.37333333333333;2763.0633333333335;7280.94;1145.07;3.5866666666666664;2586.4304847283634;0.3866420755130732;3223.801109222962;0.3101929534200996;3333.8380935198306;0.3093939275689397
"i-057bf0604491ed1e6";"rmit-combined_v3_aws-us_m1.small";4846.066666666667;821.2433333333333;817.3333333333334;13315.333333333334;69.89999999999999;391.3333333333333;268.3333333333333;313.6666666666667;840.5399393333333;96466.58;2918.7599999999998;1917228.0566666666;121.02999999999999;2828749.3633333333;17523.226666666666;7586.709999999999;57.29;7537.636666666666;61706.98666666667;6.91;18743.896666666667;96.1041;96.0063;25.683333333333337;35.693333333333335;36.257666666666665;0.3466666666666667;0.7166666666666667;11.363666666666667;0.02;0.02;1.1357;121.73666666666666;2779.66;7284.283333333333;994.2833333333333;3.1233333333333335;2526.4436538724444;0.39581657293142736;3158.4859348096193;0.31662288836513225;3189.533411342883;0.3168701026729636
"i-05b629c3e699a74ab";"rmit-combined_v3_aws-us_m1.small";5397.6;737.29;846.6666666666666;13407.0;69.03666666666668;382.0;251.0;313.6666666666667;841.7606853333333;97844.63666666667;2931.7900000000004;1914674.6166666665;120.75999999999999;2819597.033333333;17473.63666666667;7644.676666666666;57.86333333333334;6906.763333333333;57228.793333333335;5.8;16027.443333333335;95.84483333333333;95.95693333333334;25.659999999999997;35.70666666666667;36.26733333333333;0.25333333333333335;0.39333333333333337;15.655000000000001;0.02;0.02;1.2041666666666666;106.23;2775.193333333333;7266.5233333333335;1197.9733333333334;3.69;2561.635094060684;0.3904147446598678;3184.1558406275094;0.31410428682599617;3337.9494794445254;0.30852662852608753
"i-05c85f19d6f374d29";"rmit-combined_v3_aws_m3.medium";5743.400000000001;693.7966666666666;817.3333333333334;16942.666666666668;57.75666666666666;334.0;276.0;316.0;485.996546;163260.06333333335;5146.52;4064341.3233333337;213.53333333333333;6645067.763333333;28595.903333333332;12171.813333333332;92.39666666666666;27926.796666666665;169962.54;37.446666666666665;78087.35333333333;59.03896666666666;59.02466666666667;25.736666666666668;32.03333333333333;35.87366666666666;0.20333333333333337;0.48;19.423;0.01;0.01;2.1392666666666664;772.4833333333332;4718.696666666667;4455.746666666667;137.20333333333332;0.48;1345.5213558108549;0.7433730452338841;1768.8550309007621;0.565358351106184;1958.628902663899;0.5444247850989387
"i-05d4651b72c353364";"rmit-combined_v3_aws-us_m1.small";4951.7;803.8566666666667;812.0;11589.666666666666;82.18666666666667;388.6666666666667;239.0;312.3333333333333;847.4219783333333;97490.74;2929.8033333333333;1913206.2766666666;119.98666666666668;2817920.36;17493.39;7558.056666666667;56.77;6543.823333333333;51594.25333333333;5.359999999999999;16026.553333333335;96.21446666666667;96.47036666666666;25.676666666666666;34.68333333333333;36.25366666666667;0.3333333333333333;0.5566666666666668;12.0706;0.02;0.02;1.2198;101.70666666666666;2747.53;7322.746666666667;1349.2700000000002;4.016666666666667;2630.5367426970583;0.3803078865821496;3282.5878992042494;0.3046795441688587;3311.4556815900655;0.31097618997678816
"i-05f8234679b0a9ad7";"rmit-combined_v3_aws-eu_m1.small";5040.966666666667;790.4333333333334;1061.3333333333333;11183.333333333334;85.39;407.3333333333333;265.0;313.3333333333333;848.6323453333333;96651.23333333334;2911.7233333333334;1913305.9566666668;119.77;2821909.3966666665;17496.396666666667;7611.453333333334;57.07333333333333;7098.19;56233.43333333334;5.863333333333333;16348.903333333334;96.206;96.19336666666668;25.673333333333336;34.57666666666666;36.26533333333334;0.3233333333333333;0.6533333333333333;13.1637;0.02;0.023333333333333334;1.3390000000000002;110.07333333333334;2724.4;7245.383333333334;1150.5733333333335;3.5533333333333332;2590.0470396322557;0.38620546314004994;3208.5389812364515;0.3117305338648338;3378.3845695373507;0.30153793712564964
"i-05ffa1077e50aae35";"rmit-combined_v3_aws_m3.medium";6100.3;653.1366666666667;721.3333333333334;17637.333333333332;55.43333333333334;330.0;288.0;316.0;485.1231683333333;163316.63999999998;5156.4766666666665;4070100.93;214.51333333333332;6660704.906666666;28616.996666666662;12166.21;91.67666666666666;27558.676666666666;170542.59;36.57333333333333;78233.71;58.977666666666664;58.97273333333334;25.72666666666667;32.03;35.882;0.31666666666666665;0.7799999999999999;12.429;0.01;0.01;2.2244666666666664;776.1766666666667;4740.213333333333;4449.990000000001;138.70000000000002;0.47;1332.5903322482025;0.7504262029547094;1759.7573039370743;0.5682607684012461;1986.0413328579907;0.5443379864718156
"i-060ffaba322520a32";"rmit-combined_v3_aws-eu_m1.small";4823.966666666666;824.7133333333333;956.0;13254.0;69.75333333333333;398.0;260.3333333333333;312.6666666666667;842.9518686666667;97238.39666666667;2910.9500000000003;1914193.1033333335;120.53000000000002;2827977.6933333334;17632.346666666668;7587.389999999999;57.02666666666667;6678.420000000001;53077.38333333334;5.826666666666667;15941.806666666665;96.38893333333334;96.26513333333332;25.656666666666666;33.406666666666666;36.28;0.38999999999999996;0.6933333333333334;10.6348;0.02;0.02;1.4742333333333333;109.35000000000001;2736.933333333334;7359.546666666666;1213.01;3.8166666666666664;2597.679458226627;0.38498437923816065;3209.317847491909;0.3116342969440115;3242.8758734275907;0.3157839568627999
"i-06103db2f6185e3c0";"rmit-combined_v3_aws-us_m1.small";4750.133333333333;838.0366666666667;833.3333333333334;12481.333333333334;75.52000000000001;396.6666666666667;248.33333333333334;314.3333333333333;842.683137;96616.52;2916.5766666666664;1917894.3166666667;120.17;2820548.8366666664;17527.87;7597.75;56.946666666666665;7474.5;61054.630000000005;6.766666666666666;18218.053333333333;96.0921;96.16603333333332;25.74;35.696666666666665;36.193333333333335;0.37666666666666665;0.6566666666666667;10.438699999999999;0.02;0.02;1.1821;121.19666666666667;2759.5066666666667;7273.88;994.9833333333332;3.1;2534.388730579006;0.39463976372016796;3133.0916318047202;0.31918353608089983;3183.2069798641737;0.3252382076187708
"i-06129eaf804415389";"rmit-combined_v3_aws-eu_m1.small";5208.7;764.4;806.6666666666666;13119.333333333334;71.05;387.3333333333333;244.0;313.3333333333333;849.2277856666666;95364.81000000001;2863.8366666666666;1899563.17;119.06;2794104.9066666667;17309.986666666668;7465.496666666667;56.00333333333333;7152.043333333334;58891.670000000006;6.656666666666666;17990.97;96.41383333333333;96.44216666666667;25.666666666666668;35.596666666666664;36.272666666666666;0.32666666666666666;0.55;12.168333333333335;0.02;0.02;1.8452333333333335;118.75666666666666;2718.97;7290.316666666666;995.2933333333334;3.106666666666667;2607.8184784949494;0.3834912463343712;3256.3093924080154;0.30711189868153443;3247.9673864997108;0.3138228830989818
"i-0640a4cd15b7493f7";"rmit-combined_v3_aws_m3.medium";5973.7;666.8299999999999;724.0;18029.0;54.11333333333332;300.6666666666667;288.6666666666667;316.0;486.66410566666667;163195.17333333334;5139.44;4056154.3833333333;212.69000000000003;6644440.48;28536.0;12114.179999999998;90.25333333333333;27206.22;169860.15000000002;37.13333333333333;77781.94666666666;59.123333333333335;59.12203333333334;25.743333333333336;32.03333333333333;35.87200000000001;0.28;0.5366666666666667;13.969999999999999;0.01;0.01;2.2555666666666667;767.1633333333333;4712.65;4463.186666666666;140.74666666666667;0.47;1376.917858758008;0.7263600525370144;1799.2854332012357;0.5558077593847939;2039.6984837400569;0.5431310209015936
"i-06422ab0e5ded4b89";"rmit-combined_v3_aws-eu_m1.small";5292.0;752.8966666666666;873.3333333333334;12831.0;72.57333333333332;399.3333333333333;211.33333333333334;310.6666666666667;846.0655293333333;97208.07666666666;2931.976666666667;1914925.376666667;120.30333333333334;2815489.08;17466.66;7552.209999999999;55.99333333333333;6611.2266666666665;54598.219999999994;5.75;15294.536666666667;96.42370000000001;96.35539999999999;25.643333333333334;35.70666666666667;36.28966666666667;0.25333333333333335;0.41;15.286000000000001;0.02;0.02;1.3724666666666667;106.60666666666667;2732.6633333333334;7273.943333333334;1216.83;3.6566666666666663;2620.1065288807054;0.38171089820077087;3235.8635980203744;0.3091158751328868;3420.478310002505;0.30060568108586155
"i-0646e52d2aabf90e7";"rmit-combined_v3_aws-us_m1.small";5639.766666666666;705.2533333333334;801.3333333333334;12011.333333333334;78.8;394.0;266.3333333333333;313.3333333333333;847.6394633333334;97040.73999999999;2908.5099999999998;1915642.9333333333;120.16666666666667;2811537.8700000006;17460.149999999998;7567.169999999999;57.45333333333334;7010.099999999999;58909.23666666667;6.473333333333334;17780.02;96.3987;96.39073333333333;25.67;35.68666666666667;36.276;0.27;0.3933333333333333;15.002;0.02;0.02;1.2523;120.82333333333332;2736.3199999999997;7268.06;1033.4666666666667;3.2100000000000004;2561.879486899927;0.390404597392159;3219.270640916904;0.31067056553561395;3322.6326411349983;0.30723092321291623
"i-066b819f32ab0c274";"rmit-combined_v3_aws_m3.medium";5810.099999999999;686.3566666666666;817.3333333333334;16971.0;57.77333333333333;344.6666666666667;287.0;316.0;485.95200466666665;163694.63333333333;5166.373333333333;4079567.1666666665;215.62;6674303.100000001;28675.949999999997;12186.023333333333;97.64666666666666;27534.196666666667;172590.85333333333;37.75333333333333;80039.2;58.876733333333334;58.87403333333333;25.80666666666667;32.03;35.821666666666665;0.22333333333333336;0.5;17.59466666666667;0.01;0.01;2.1945;775.6633333333333;4736.993333333333;4446.38;136.43333333333334;0.47333333333333333;1331.285569129496;0.7512270544132637;1753.7295834015256;0.5702268611034534;1872.4364960079486;0.5753668479388331
"i-0691c1246fc76eba4";"rmit-combined_v3_aws_m3.medium";5326.2;748.25;798.6666666666666;17767.333333333332;54.98666666666667;314.0;287.0;316.0;485.75601266666666;163771.88;5154.92;4064944.0566666666;214.29333333333332;6670060.183333334;28614.63666666667;12154.463333333333;90.16666666666667;27496.48;170315.31333333332;37.45666666666666;79097.61666666668;59.000766666666664;58.99023333333333;25.74;32.03333333333333;35.871;0.4266666666666667;1.3699999999999999;9.440033333333334;0.01;0.01;1.9969333333333334;776.9933333333333;4736.126666666666;4452.083333333333;137.52666666666667;0.48333333333333334;1352.730367012526;0.7393539416082865;1771.2327436358767;0.5646184700316939;2070.278700366991;0.5157386887448419
"i-069421ddaa61cb8bb";"rmit-combined_v3_aws-us_m3.medium";6325.0;629.7900000000001;745.3333333333334;16628.0;58.93666666666667;330.0;289.6666666666667;316.0;487.1277673333334;162942.71;5139.499999999999;4058301.4433333334;213.66333333333333;6646431.383333334;28542.100000000002;12083.913333333332;90.64;26285.583333333332;168480.11666666667;36.75;78213.68000000001;59.14106666666667;59.17236666666667;25.75;32.03;35.87;0.21;0.4633333333333333;18.567999999999998;0.01;0.01;2.3176666666666668;765.9733333333334;4706.253333333334;4466.920000000001;138.42666666666665;0.49333333333333335;1357.2523971700061;0.7371044319260044;1833.5740859085001;0.545506393613402;1939.161335778526;0.5630969943636596
"i-06955afe7def556fa";"rmit-combined_v3_aws_m3.large";5340.666666666666;746.3299999999999;777.3333333333334;17999.0;54.29;306.0;637.6666666666666;676.3333333333334;161.73890733333334;331964.56;10457.746666666666;8247837.32;433.1266666666667;1.3495334056666667E7;57989.73666666667;24633.22333333333;199.96333333333334;85459.90333333334;333812.38666666666;52.03;281840.4866666667;29.0916;29.09426666666667;11.11;15.836666666666668;82.67466666666667;0.3499999999999999;0.6666666666666666;11.177666666666667;0.01;0.01;1.8769;1508.9233333333332;9578.593333333332;2199.6800000000003;75.27333333333333;0.26;440.35460595498444;2.2723750652797245;574.6834137621235;1.74054172865314;1274.2704047324394;0.8809300479588803
"i-06bb22636bf77e608";"rmit-combined_v3_aws-eu_m1.small";4833.499999999999;823.7666666666668;937.3333333333334;13188.666666666666;70.56666666666668;403.3333333333333;282.3333333333333;314.6666666666667;846.3861553333332;97275.00666666667;2921.4933333333333;1910323.0199999998;119.48;2815146.6166666667;17548.859999999997;7539.996666666667;56.45333333333334;7549.400000000001;60294.42999999999;6.81;17960.706666666665;96.50656666666667;96.4611;25.663333333333338;35.67333333333334;36.275;0.3033333333333333;0.42333333333333334;13.570266666666669;0.02;0.02;1.8154666666666668;121.22000000000001;2768.273333333333;7296.483333333334;992.6433333333334;3.1266666666666665;2578.0538208081434;0.3878950838485784;3197.1690141833205;0.31280733439993424;3181.9318361040446;0.32021404043336577
"i-06c87ed36280c4fbd";"rmit-combined_v3_aws_m3.large";6266.966666666667;635.7733333333333;716.0;17577.333333333332;55.65;334.0;672.3333333333334;676.0;161.98802566666666;331702.6533333333;10405.69;8233765.21;434.8033333333333;1.347280493E7;57890.833333333336;24579.34;200.97666666666666;78702.28333333334;329503.44333333336;53.666666666666664;274272.4466666667;29.1442;29.14833333333333;11.113333333333332;19.483333333333334;82.66566666666667;0.26333333333333336;0.53;14.931000000000003;0.01;0.01;2.2618666666666667;1504.1266666666668;9560.563333333334;2203.7033333333334;78.06666666666668;0.26;427.08093650373166;2.3418002697079525;561.39960744898;1.7815199422133174;1266.319386107051;0.8966469379228696
"i-06ece448881547061";"rmit-combined_v3_aws_m3.medium";5741.2;694.0733333333334;809.3333333333334;17332.666666666668;56.37;342.0;288.0;316.0;487.00228066666665;163533.10333333336;5137.903333333333;4060257.1566666667;214.26666666666665;6654007.09;28601.339999999997;12149.953333333333;91.91333333333334;27565.61333333333;171308.79666666666;37.51333333333333;79350.35000000002;58.984399999999994;59.00723333333334;25.75;32.07;35.86966666666667;0.29000000000000004;0.57;13.429333333333332;0.01;0.01;2.0555333333333334;769.2233333333334;4741.153333333334;4456.033333333334;136.16;0.47333333333333333;1394.7131526414541;0.7170233981084085;1806.5390290107127;0.5535554376253898;2121.381730278951;0.5147194031221228
"i-06f8f91ba95f16053";"rmit-combined_v3_aws_m3.medium";5500.599999999999;724.5966666666667;772.0;17877.333333333332;54.580000000000005;312.6666666666667;288.0;316.0;487.808737;163897.18666666668;5162.576666666667;4072172.9066666667;213.41333333333333;6661476.489999999;28602.75333333333;12172.346666666666;94.01333333333332;26945.266666666666;170392.13666666666;37.57666666666666;79303.03333333334;58.90346666666667;58.8991;25.74;32.03333333333333;35.867333333333335;0.32;0.59;12.205;0.01;0.01;2.0655666666666668;774.39;4726.82;4456.8;141.91666666666666;0.47;1354.90576142443;0.7381481415782184;1777.8379531950052;0.562490727869602;1926.3739739202947;0.5420180359941542
"i-070584c97b4339b04";"rmit-combined_v3_aws_m3.large";6314.566666666667;630.7966666666666;737.3333333333334;17830.0;54.826666666666675;315.3333333333333;672.0;676.3333333333334;161.59939333333332;332844.56666666665;10439.6;8255269.586666667;429.70666666666665;1.3498013226666667E7;58036.996666666666;24653.01;199.1833333333333;82610.47333333334;333977.94;49.96333333333333;280205.91000000003;29.0759;29.069866666666666;11.11;15.836666666666668;82.688;0.2333333333333333;0.48;16.688666666666666;0.01;0.01;2.2606333333333333;1511.7966666666664;9588.763333333334;2197.8233333333333;76.14;0.26;420.851870185167;2.376445866864357;555.3079429462392;1.8008741241433546;1262.056601059144;0.9101052624813105
"i-0710ebb7f36a94e29";"rmit-combined_v3_aws_m3.medium";4804.333333333333;829.9033333333333;940.0;13733.333333333334;71.45666666666666;399.3333333333333;287.0;316.0;486.5888253333333;163350.63666666666;5149.7733333333335;4064259.3533333335;214.34666666666666;6650225.773333333;28573.736666666664;12112.24;90.67333333333333;27132.03;170106.26666666666;36.49666666666667;78002.19666666667;59.09483333333333;59.09433333333334;25.74333333333333;32.03333333333333;35.86766666666667;0.43333333333333335;0.9700000000000001;9.056;0.01;0.01;1.8287333333333333;771.4566666666666;4703.11;4463.133333333334;133.6766666666667;0.47333333333333333;1411.7850224243557;0.7083435636688726;1821.8869682097911;0.548883944990557;2135.834472515761;0.5029286572128259
"i-071ddc316dd19656b";"rmit-combined_v3_aws_m3.medium";5388.8;739.7033333333333;860.0;17731.666666666668;55.07666666666666;323.3333333333333;287.0;316.0;485.08792866666664;163531.44666666666;5165.463333333333;4080247.6566666663;213.86666666666667;6670598.766666666;28682.343333333334;12199.476666666667;91.69333333333334;27760.829999999998;171809.80000000002;37.903333333333336;77197.13333333335;58.96886666666666;58.906299999999995;25.74333333333333;32.02666666666667;35.863;0.32;0.5733333333333334;12.166000000000002;0.01;0.01;1.9661333333333335;776.4766666666666;4737.736666666667;4447.17;135.70000000000002;0.47;1430.6264740678077;0.6991218704905376;1839.117082552408;0.5438883754817785;1999.7023038485684;0.5493033823388166
"i-071fc701eeb1ac50f";"rmit-combined_v3_aws_m3.large";6332.900000000001;628.9399999999999;702.6666666666666;17697.333333333332;55.24666666666667;323.3333333333333;672.3333333333334;676.0;162.08589133333336;332288.3833333333;10473.773333333333;8251376.956666667;435.78999999999996;1.3502238713333333E7;58021.22333333333;24660.49;205.82333333333335;79783.54333333333;333040.45666666667;56.52333333333333;276667.51666666666;29.07896666666667;29.08713333333333;11.103333333333333;15.82;82.68033333333334;0.31333333333333335;0.67;12.586333333333334;0.01;0.01;2.279866666666667;1511.57;9588.070000000002;2199.3333333333335;76.26666666666667;0.26333333333333336;438.4111015200446;2.281558656522814;573.3266523010983;1.7446978975386356;1252.0104230235536;0.9112716323248087
"i-072cb1c24f3495fee";"rmit-combined_v3_aws-us_m3.medium";6071.8;656.15;809.3333333333334;16906.0;58.083333333333336;335.3333333333333;290.3333333333333;316.0;484.57238099999995;164259.08333333334;5171.110000000001;4080499.6466666665;215.14333333333335;6672335.416666667;28670.98;12174.756666666666;91.32000000000001;27570.63666666666;171282.29333333333;38.63333333333333;78481.22;58.84666666666667;58.83833333333333;25.74;32.04;35.87133333333333;0.25;0.5266666666666666;15.811666666666667;0.01;0.01;2.158466666666667;770.9033333333333;4731.673333333333;4441.7;139.24;0.4766666666666666;1280.8157133497516;0.780767235831347;1759.3865509378368;0.5684161335724435;2002.5288316633814;0.5556084863422165
"i-075779a15140a87ec";"rmit-combined_v3_aws-us_m3.medium";5719.5;696.57;790.6666666666666;17531.0;55.70333333333334;328.6666666666667;290.0;316.0;487.4250036666667;163348.30999999997;5151.526666666668;4063053.2633333337;214.1933333333333;6642852.556666668;28584.573333333334;12135.506666666668;90.46666666666665;27157.626666666663;170683.02666666667;38.60333333333333;77698.79333333333;59.06596666666667;59.08926666666667;25.736666666666665;32.166666666666664;35.87166666666667;0.3233333333333333;0.6033333333333334;12.070333333333332;0.01;0.01;2.1473333333333335;772.38;4727.666666666667;4463.793333333334;137.70000000000002;0.4766666666666666;1309.242620279582;0.7638118250286267;1801.873690604593;0.5550237676375757;1931.4489662849246;0.554831634364888
"i-0773876df22c3b147";"rmit-combined_v3_aws-us_m1.small";5279.666666666667;753.3733333333333;830.6666666666666;13182.333333333334;70.46333333333332;403.3333333333333;241.66666666666666;311.6666666666667;844.7294086666667;96252.18666666666;2917.3866666666668;1912994.2;119.78666666666668;2815315.8333333335;17484.45666666667;7558.466666666667;55.15;6999.846666666667;57418.11000000001;6.07;16926.93;96.29096666666668;96.54630000000002;25.656666666666666;35.67333333333333;36.27466666666667;0.24;0.42;16.439000000000004;0.02;0.02;1.5400333333333334;112.37666666666667;2766.353333333333;7269.25;1091.6200000000001;3.483333333333333;2567.6732704042274;0.38948318759202927;3223.2314541963337;0.31029364854149033;3241.4186787271306;0.31505963936111536
"i-0776166142482f285";"rmit-combined_v3_aws-us_m1.small";4689.900000000001;850.5600000000001;806.6666666666666;10380.666666666666;94.64;394.0;261.6666666666667;314.0;846.2775323333332;97342.36666666665;2918.7400000000002;1913767.58;120.51;2827856.9299999997;17436.066666666666;7570.386666666666;58.096666666666664;7358.793333333334;60307.943333333336;6.743333333333333;18583.55;96.1619;96.28180000000002;25.69333333333333;35.70333333333333;36.24966666666666;0.3333333333333333;0.6033333333333334;11.721333333333334;0.02;0.02;0.9114333333333334;121.21;2789.72;7253.696666666667;981.4233333333333;3.08;2526.52033967909;0.3958019418175349;3173.4512089950945;0.31512233021126596;3234.9559576219667;0.31961827493828654
